% Model:              nanoholes_rw_sweep.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 5 2024, 12:13
% Table:              Table 1 - Global Evaluation 1
% r (nm)                 h_meta (nm)              freq (THz)               reflection (1)           transmission (1)         reflection_phi (rad)     transmission_phi (rad)
19.999999999999996       900                      304.66713211382114       0.30010989230794505      0.6998901076919954       -1.1650455445988153      -0.7908428886068091
19.999999999999996       910                      304.66713211382114       0.2981746338559468       0.7018253661437297       -2.0508807208219606      -1.2330591441828445
19.999999999999996       920                      304.66713211382114       0.2967854157193783       0.7032145842806365       -2.939061141353577       -1.6758072932467267
19.999999999999996       930                      304.66713211382114       0.29620004461732         0.7037999553826917       2.4545828670676024       -2.1188567601260684
19.999999999999996       940                      304.66713211382114       0.29653657601649375      0.7034634239834887       1.5648948504157592       -2.56196010255172
19.999999999999996       949.9999999999999        304.66713211382114       0.2977685161298581       0.7022314838701217       0.6762359593615009       -3.004819810287429
19.999999999999996       960                      304.66713211382114       0.29960892847072274      0.7003910715293385       -0.2102640685341971      2.836002427233113
19.999999999999996       969.9999999999999        304.66713211382114       0.3017207022361578       0.6982792977637373       -1.0939850780426603      2.3942467069262103
19.999999999999996       980                      304.66713211382114       0.30370670459456317      0.696293295405175        -1.9749408010476333      1.9531636648991595
19.999999999999996       989.9999999999999        304.66713211382114       0.30519510747582         0.6948048925241515       -2.853446782516254       1.5126471357967735
19.999999999999996       1000                     304.66713211382114       0.30588648006708813      0.6941135199329672       2.5527072388081136       1.0724917913233392
22                       900                      304.66713211382114       0.2993471431210305       0.7006528568789134       -1.0714434305543326      -0.7448684150283323
22                       910                      304.66713211382114       0.29700445617977855      0.7029955438201848       -1.9561607271682875      -1.1865609341248935
22                       920                      304.66713211382114       0.2952090751505506       0.7047909248493224       -2.8437534005974805      -1.6289013158893677
22                       930                      304.66713211382114       0.2943306332162511       0.7056693667838433       2.54995015255466         -2.071663560752809
22                       940                      304.66713211382114       0.29454878657079403      0.705451213429282        1.659986816001393        -2.5145507915788463
22                       949.9999999999999        304.66713211382114       0.29579877782699093      0.7042012221730819       0.7710277205354636       -2.957205992031383
22                       960                      304.66713211382114       0.2978582666807607       0.7021417333193438       -0.11563271714894044     2.883821904145271
22                       969.9999999999999        304.66713211382114       0.30033944874571616      0.6996605512542498       -0.9990168896956766      2.4424512413153456
22                       980                      304.66713211382114       0.30272634213400246      0.6972736578658201       -1.8791195885917733      2.0018279767690093
22                       989.9999999999999        304.66713211382114       0.3046176342490097       0.6953823657509424       -2.756297300666169       1.5618712290512637
22                       1000                     304.66713211382114       0.305637643113555        0.6943623568865193       2.6516698306015964       1.122401270116081
24                       900                      304.66713211382114       0.29869372806207706      0.7013062719371466       -0.9723843756870268      -0.6962704660638869
