% Model:              nanoholes_rw_sweep.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 9 2024, 10:44
% Table:              Table 1 - Global Evaluation 1
% r (nm)                 h_meta (nm)              freq (THz)               reflection (1)           transmission (1)         reflection_phi (rad)     transmission_phi (rad)
19.999999999999996       1100                     304.66713211382114       0.2989706895265486       0.7010293104734429       -0.00808498946417366     2.936873067605537
19.999999999999996       1110                     304.66713211382114       0.3010361413155549       0.6989638586845021       -0.8927518876413254      2.494924403352168
19.999999999999996       1120                     304.66713211382114       0.30311275161180645      0.6968872483881686       -1.7745380340046508      2.053639725516306
19.999999999999996       1129.9999999999998       304.66713211382114       0.3047839198209179       0.6952160801792013       -2.65374695832077        1.6129459040899143
19.999999999999996       1140                     304.66713211382114       0.30576013500391286      0.6942398649960392       2.752018845665416        1.1726976828294617
19.999999999999996       1149.9999999999998       304.66713211382114       0.3058425687992603       0.6941574312007374       1.8752629181215934       0.7325767880680812
19.999999999999996       1160                     304.66713211382114       0.305037985876839        0.6949620141231901       0.9981025759981911       0.2924036911311579
19.999999999999996       1169.9999999999998       304.66713211382114       0.3034729546431555       0.6965270453569226       0.11928271945600133      -0.14818104366095583
19.999999999999996       1180                     304.66713211382114       0.30146577250146966      0.69853422749862         -0.7620572260283389      -0.5893843019968644
19.999999999999996       1190                     304.66713211382114       0.29937065812323504      0.7006293418768375       -1.6460644617898814      -1.0311728935906177
19.999999999999996       1200                     304.66713211382114       0.2975941746417055       0.7024058253581335       -2.5328223065452917      -1.4736037732255622
22                       1100                     304.66713211382114       0.2970696172602643       0.702930382739947        0.1011750372519283       2.991890469238036
22                       1110                     304.66713211382114       0.2994417195886014       0.7005582804113731       -0.7834262418874209      2.550229859405093
22                       1120                     304.66713211382114       0.3019176722196912       0.6980823277803454       -1.6647126963659902      2.1093287784195525
22                       1129.9999999999998       304.66713211382114       0.3040393254285533       0.6959606745713773       -2.542843117994444       1.6691644573711863
22                       1140                     304.66713211382114       0.3053951245422197       0.6946048754577514       2.8645787491502506       1.2295472908929175
22                       1149.9999999999998       304.66713211382114       0.30573457813969646      0.6942654218602023       1.989909088124541        0.7901989293520467
22                       1160                     304.66713211382114       0.305033519455561        0.6949664805443824       1.1150785396782967       0.3508163575548071
22                       1169.9999999999998       304.66713211382114       0.30339160174152185      0.6966083982583798       0.2385802770662993       -0.08897989747930944
22                       1180                     304.66713211382114       0.30109520094262465      0.6989047990572173       -0.6405702934685383      -0.5293801153999658
22                       1190                     304.66713211382114       0.29861352276280245      0.701386477237007        -1.522955819565142       -0.9705172501118767
22                       1200                     304.66713211382114       0.2963940844170185       0.703605915583055        -2.4086209393486433      -1.412435625040044
24                       1100                     304.66713211382114       0.29491072626532766      0.7050892737345962       0.217171887335401        3.0501937229660405
24                       1110                     304.66713211382114       0.2975753803645624       0.7024246196353836       -0.6676379630892497      2.6087575487030854
24                       1120                     304.66713211382114       0.3004740665834184       0.699525933416622        -1.5485432622589246      2.168233299232698
24                       1129.9999999999998       304.66713211382114       0.30307528933853545      0.6969247106615414       -2.4257965650543465      1.728545599673667
24                       1140                     304.66713211382114       0.30486506478752057      0.6951349352125549       2.983158520339862        1.2895713630166272
24                       1149.9999999999998       304.66713211382114       0.30557628196511405      0.6944237180347855       2.1106393967312167       0.8510193241341322
24                       1160                     304.66713211382114       0.30505787806820545      0.6949421219318969       1.2382080849810542       0.41246985090670896
24                       1169.9999999999998       304.66713211382114       0.30336869288159524      0.6966313071181772       0.3643238868677784       -0.02644059138068386
24                       1180                     304.66713211382114       0.3009011856628205       0.699098814337111        -0.5124437425820765      -0.46600130904737413
24                       1190                     304.66713211382114       0.29803002484027574      0.7019699751598111       -1.392784305566929       -0.9064030598132646
24                       1200                     304.66713211382114       0.29530666356802504      0.7046933364319818       -2.2769565486509262      -1.347684559754413
25.999999999999996       1100                     304.66713211382114       0.2925350467037742       0.7074649532963205       0.3398559288628577       3.111668366478276
25.999999999999996       1110                     304.66713211382114       0.29539720373946954      0.7046027962606045       -0.5453263693993459      2.6704609066209075
25.999999999999996       1120                     304.66713211382114       0.29868944196925395      0.7013105580307183       -1.4262403813647628      2.230228559851347
25.999999999999996       1129.9999999999998       304.66713211382114       0.3018142205028884       0.6981857794971644       -2.3028101914416523      1.7909896868494513
25.999999999999996       1140                     304.66713211382114       0.3041347102656814       0.6958652897342715       3.1075090896755064       1.3526154346156012
25.999999999999996       1149.9999999999998       304.66713211382114       0.30529392250483917      0.6947060774951247       2.237043270872292        0.9148319166331429
